,originDestination,usg_apt_id,fg_apt_id,Total,AIRPORT_SEQ_ID_x,AIRPORT_ID_x,AIRPORT_x,DISPLAY_AIRPORT_NAME_x,DISPLAY_AIRPORT_CITY_NAME_FULL_x,AIRPORT_WAC_x,AIRPORT_COUNTRY_NAME_x,AIRPORT_COUNTRY_CODE_ISO_x,AIRPORT_STATE_NAME_x,AIRPORT_STATE_CODE_x,AIRPORT_STATE_FIPS_x,CITY_MARKET_ID_x,DISPLAY_CITY_MARKET_NAME_FULL_x,CITY_MARKET_WAC_x,LAT_DEGREES_x,LAT_HEMISPHERE_x,LAT_MINUTES_x,LAT_SECONDS_x,destination_latitude,LON_DEGREES_x,LON_HEMISPHERE_x,LON_MINUTES_x,LON_SECONDS_x,destination_latitude,AIRPORT_START_DATE_x,AIRPORT_THRU_DATE_x,AIRPORT_IS_CLOSED_x,AIRPORT_IS_LATEST_x,Unnamed: 28_x,AIRPORT_SEQ_ID_y,AIRPORT_ID_y,AIRPORT_y,DISPLAY_AIRPORT_NAME_y,DISPLAY_AIRPORT_CITY_NAME_FULL_y,AIRPORT_WAC_y,AIRPORT_COUNTRY_NAME_y,AIRPORT_COUNTRY_CODE_ISO_y,AIRPORT_STATE_NAME_y,AIRPORT_STATE_CODE_y,AIRPORT_STATE_FIPS_y,CITY_MARKET_ID_y,DISPLAY_CITY_MARKET_NAME_FULL_y,CITY_MARKET_WAC_y,LAT_DEGREES_y,LAT_HEMISPHERE_y,LAT_MINUTES_y,LAT_SECONDS_y,origin_latitude,LON_DEGREES_y,LON_HEMISPHERE_y,LON_MINUTES_y,LON_SECONDS_y,origin_longitude,AIRPORT_START_DATE_y,AIRPORT_THRU_DATE_y,AIRPORT_IS_CLOSED_y,AIRPORT_IS_LATEST_y,Unnamed: 28_y
953,1289215258,12892,15258,6169,1289208,12892,LAX,Los Angeles International,"Los Angeles, CA",91,United States,US,California,CA,6.0,32575,"Los Angeles, CA (Metropolitan Area)",91,33.0,N,56.0,33.0,33.9425,118.0,W,24.0,29.0,-118.40805556,2017-12-01,,0,1,,1525802,15258,TLV,Ben Gurion,"Tel Aviv, Israel",636,Israel,IL,,,,35258,"Tel Aviv, Israel",636,32.0,N,0.0,42.0,32.01166667,34.0,E,53.0,10.0,34.88611111,2011-07-01,,0,1,
954,1289215277,12892,15277,4492,1289208,12892,LAX,Los Angeles International,"Los Angeles, CA",91,United States,US,California,CA,6.0,32575,"Los Angeles, CA (Metropolitan Area)",91,33.0,N,56.0,33.0,33.9425,118.0,W,24.0,29.0,-118.40805556,2017-12-01,,0,1,,1527701,15277,TNA,Yaoqiang,"Jinan, China",713,China,CN,,,,35277,"Jinan, China",713,36.0,N,51.0,26.0,36.85722222,117.0,E,12.0,58.0,117.21611111,1979-06-01,,0,1,
955,1289215306,12892,15306,69157,1289208,12892,LAX,Los Angeles International,"Los Angeles, CA",91,United States,US,California,CA,6.0,32575,"Los Angeles, CA (Metropolitan Area)",91,33.0,N,56.0,33.0,33.9425,118.0,W,24.0,29.0,-118.40805556,2017-12-01,,0,1,,1530605,15306,TPE,Taiwan Taoyuan International,"Taipei, Taiwan",781,Taiwan,TW,,,,35306,"Taipei, Taiwan",781,25.0,N,4.0,39.0,25.0775,121.0,E,14.0,0.0,121.23333333,2017-12-01,,0,1,
956,1289215483,12892,15483,902,1289208,12892,LAX,Los Angeles International,"Los Angeles, CA",91,United States,US,California,CA,6.0,32575,"Los Angeles, CA (Metropolitan Area)",91,33.0,N,56.0,33.0,33.9425,118.0,W,24.0,29.0,-118.40805556,2017-12-01,,0,1,,1548302,15483,UPN,Uruapan Airport,"Uruapan, Mexico",148,Mexico,MX,,,,35483,"Uruapan, Mexico",148,19.0,N,23.0,47.0,19.39638889,102.0,W,2.0,20.0,-102.03888889,2011-07-01,,0,1,
957,1289215718,12892,15718,4949,1289208,12892,LAX,Los Angeles International,"Los Angeles, CA",91,United States,US,California,CA,6.0,32575,"Los Angeles, CA (Metropolitan Area)",91,33.0,N,56.0,33.0,33.9425,118.0,W,24.0,29.0,-118.40805556,2017-12-01,,0,1,,1571802,15718,WAW,Warsaw Chopin,"Warsaw, Poland",467,Poland,PL,,,,35718,"Warsaw, Poland",467,52.0,N,9.0,57.0,52.16583333,20.0,E,58.0,2.0,20.96722222,2001-03-01,,0,1,
958,1289215917,12892,15917,6361,1289208,12892,LAX,Los Angeles International,"Los Angeles, CA",91,United States,US,California,CA,6.0,32575,"Los Angeles, CA (Metropolitan Area)",91,33.0,N,56.0,33.0,33.9425,118.0,W,24.0,29.0,-118.40805556,2017-12-01,,0,1,,1591701,15917,XMN,Gaoqi,"Xiamen, China",713,China,CN,,,,35917,"Xiamen, China",713,24.0,N,32.0,39.0,24.54416667,118.0,E,7.0,40.0,118.12777778,1989-06-01,,0,1,
959,1289216042,12892,16042,7076,1289208,12892,LAX,Los Angeles International,"Los Angeles, CA",91,United States,US,California,CA,6.0,32575,"Los Angeles, CA (Metropolitan Area)",91,33.0,N,56.0,33.0,33.9425,118.0,W,24.0,29.0,-118.40805556,2017-12-01,,0,1,,1604205,16042,YEG,Edmonton International,"Edmonton, Canada",916,Canada,CA,Alberta,AB,,36039,"Edmonton, Canada",916,53.0,N,18.0,35.0,53.30972222,113.0,W,34.0,46.0,-113.57944444,2017-12-01,,0,1,
960,1289216217,12892,16217,15883,1289208,12892,LAX,Los Angeles International,"Los Angeles, CA",91,United States,US,California,CA,6.0,32575,"Los Angeles, CA (Metropolitan Area)",91,33.0,N,56.0,33.0,33.9425,118.0,W,24.0,29.0,-118.40805556,2017-12-01,,0,1,,1621702,16217,YUL,Pierre Elliott Trudeau International,"Montreal, Canada",941,Canada,CA,Quebec,QC,,36083,"Montreal, Canada",941,45.0,N,28.0,14.0,45.47055556,73.0,W,44.0,27.0,-73.74083333,2011-07-01,,0,1,
961,1289216229,12892,16229,71612,1289208,12892,LAX,Los Angeles International,"Los Angeles, CA",91,United States,US,California,CA,6.0,32575,"Los Angeles, CA (Metropolitan Area)",91,33.0,N,56.0,33.0,33.9425,118.0,W,24.0,29.0,-118.40805556,2017-12-01,,0,1,,1622902,16229,YVR,Vancouver International,"Vancouver, Canada",906,Canada,CA,British Columbia,BC,,31215,"Vancouver, Canada",906,49.0,N,11.0,41.0,49.19472222,123.0,W,11.0,2.0,-123.18388889,2011-07-01,,0,1,
962,1289216232,12892,16232,46,1289208,12892,LAX,Los Angeles International,"Los Angeles, CA",91,United States,US,California,CA,6.0,32575,"Los Angeles, CA (Metropolitan Area)",91,33.0,N,56.0,33.0,33.9425,118.0,W,24.0,29.0,-118.40805556,2017-12-01,,0,1,,1623202,16232,YWG,James Armstrong Richardson International,"Winnipeg, Canada",926,Canada,CA,Manitoba,MB,,36232,"Winnipeg, Canada",926,49.0,N,54.0,36.0,49.91,97.0,W,14.0,24.0,-97.24,2011-07-01,,0,1,
963,1289216257,12892,16257,24475,1289208,12892,LAX,Los Angeles International,"Los Angeles, CA",91,United States,US,California,CA,6.0,32575,"Los Angeles, CA (Metropolitan Area)",91,33.0,N,56.0,33.0,33.9425,118.0,W,24.0,29.0,-118.40805556,2017-12-01,,0,1,,1625706,16257,YYC,Yyc Calgary International,"Calgary, Canada",916,Canada,CA,Alberta,AB,,30863,"Calgary, Canada",916,51.0,N,7.0,21.0,51.1225,114.0,W,0.0,48.0,-114.01333333,2018-11-01,,0,1,
964,1289216271,12892,16271,57139,1289208,12892,LAX,Los Angeles International,"Los Angeles, CA",91,United States,US,California,CA,6.0,32575,"Los Angeles, CA (Metropolitan Area)",91,33.0,N,56.0,33.0,33.9425,118.0,W,24.0,29.0,-118.40805556,2017-12-01,,0,1,,1627102,16271,YYZ,Lester B. Pearson International,"Toronto, Canada",936,Canada,CA,Ontario,ON,,36106,"Toronto, Canada",936,43.0,N,40.0,36.0,43.67666667,79.0,W,37.0,50.0,-79.63055556,2011-07-01,,0,1,
965,1289216293,12892,16293,4835,1289208,12892,LAX,Los Angeles International,"Los Angeles, CA",91,United States,US,California,CA,6.0,32575,"Los Angeles, CA (Metropolitan Area)",91,33.0,N,56.0,33.0,33.9425,118.0,W,24.0,29.0,-118.40805556,2017-12-01,,0,1,,1629302,16293,ZCL,General Leobardo C. Ruiz International,"Zacatecas, Mexico",148,Mexico,MX,,,,36293,"Zacatecas, Mexico",148,22.0,N,53.0,45.0,22.89583333,102.0,W,41.0,12.0,-102.68666667,2011-07-01,,0,1,
966,1289216304,12892,16304,8095,1289208,12892,LAX,Los Angeles International,"Los Angeles, CA",91,United States,US,California,CA,6.0,32575,"Los Angeles, CA (Metropolitan Area)",91,33.0,N,56.0,33.0,33.9425,118.0,W,24.0,29.0,-118.40805556,2017-12-01,,0,1,,1630402,16304,ZIH,Ixtapa-Zihuatanejo International,"Ixtapa/Zihuatanejo, Mexico",148,Mexico,MX,,,,36304,"Ixtapa/Zihuatanejo, Mexico",148,17.0,N,36.0,6.0,17.60166667,101.0,W,27.0,38.0,-101.46055556,2011-07-01,,0,1,
967,1289216306,12892,16306,3509,1289208,12892,LAX,Los Angeles International,"Los Angeles, CA",91,United States,US,California,CA,6.0,32575,"Los Angeles, CA (Metropolitan Area)",91,33.0,N,56.0,33.0,33.9425,118.0,W,24.0,29.0,-118.40805556,2017-12-01,,0,1,,1630601,16306,ZLO,Playa de Oro International,"Manzanillo, Mexico",148,Mexico,MX,,,,36306,"Manzanillo, Mexico",148,19.0,N,8.0,41.0,19.14472222,104.0,W,33.0,31.0,-104.55861111,1950-01-01,,0,1,
968,1289216321,12892,16321,17370,1289208,12892,LAX,Los Angeles International,"Los Angeles, CA",91,United States,US,California,CA,6.0,32575,"Los Angeles, CA (Metropolitan Area)",91,33.0,N,56.0,33.0,33.9425,118.0,W,24.0,29.0,-118.40805556,2017-12-01,,0,1,,1632105,16321,ZRH,Zurich Airport,"Zurich, Switzerland",486,Switzerland,CH,,,,36321,"Zurich, Switzerland",486,47.0,N,27.0,48.0,47.46333333,8.0,E,33.0,0.0,8.55,2017-12-01,,0,1,
969,1295313605,12953,13605,363,1295304,12953,LGA,LaGuardia,"New York, NY",22,United States,US,New York,NY,36.0,31703,"New York City, NY (Metropolitan Area)",22,40.0,N,46.0,38.0,40.77722222,73.0,W,52.0,21.0,-73.8725,2017-12-01,,0,1,,1360505,13605,NAS,Lynden Pindling International,"Nassau, The Bahamas",204,The Bahamas,BS,,,,33605,"Nassau, The Bahamas",204,25.0,N,2.0,20.0,25.03888889,77.0,W,27.0,58.0,-77.46611111,2017-12-01,,0,1,
970,1295316149,12953,16149,3142,1295304,12953,LGA,LaGuardia,"New York, NY",22,United States,US,New York,NY,36.0,31703,"New York City, NY (Metropolitan Area)",22,40.0,N,46.0,38.0,40.77722222,73.0,W,52.0,21.0,-73.8725,2017-12-01,,0,1,,1614904,16149,YOW,Ottawa Macdonald Cartier International,"Ottawa, Canada",936,Canada,CA,Ontario,ON,,36149,"Ottawa, Canada",936,45.0,N,19.0,21.0,45.3225,75.0,W,40.0,2.0,-75.66722222,2017-12-01,,0,1,
971,1295316217,12953,16217,44119,1295304,12953,LGA,LaGuardia,"New York, NY",22,United States,US,New York,NY,36.0,31703,"New York City, NY (Metropolitan Area)",22,40.0,N,46.0,38.0,40.77722222,73.0,W,52.0,21.0,-73.8725,2017-12-01,,0,1,,1621702,16217,YUL,Pierre Elliott Trudeau International,"Montreal, Canada",941,Canada,CA,Quebec,QC,,36083,"Montreal, Canada",941,45.0,N,28.0,14.0,45.47055556,73.0,W,44.0,27.0,-73.74083333,2011-07-01,,0,1,
972,1295316232,12953,16232,48,1295304,12953,LGA,LaGuardia,"New York, NY",22,United States,US,New York,NY,36.0,31703,"New York City, NY (Metropolitan Area)",22,40.0,N,46.0,38.0,40.77722222,73.0,W,52.0,21.0,-73.8725,2017-12-01,,0,1,,1623202,16232,YWG,James Armstrong Richardson International,"Winnipeg, Canada",926,Canada,CA,Manitoba,MB,,36232,"Winnipeg, Canada",926,49.0,N,54.0,36.0,49.91,97.0,W,14.0,24.0,-97.24,2011-07-01,,0,1,
973,1295316271,12953,16271,129626,1295304,12953,LGA,LaGuardia,"New York, NY",22,United States,US,New York,NY,36.0,31703,"New York City, NY (Metropolitan Area)",22,40.0,N,46.0,38.0,40.77722222,73.0,W,52.0,21.0,-73.8725,2017-12-01,,0,1,,1627102,16271,YYZ,Lester B. Pearson International,"Toronto, Canada",936,Canada,CA,Ontario,ON,,36106,"Toronto, Canada",936,43.0,N,40.0,36.0,43.67666667,79.0,W,37.0,50.0,-79.63055556,2011-07-01,,0,1,
974,1298216229,12982,16229,8907,1298202,12982,LIH,Lihue Airport,"Lihue, HI",2,United States,US,Hawaii,HI,15.0,32982,"Lihue, HI",2,21.0,N,58.0,34.0,21.97611111,159.0,W,20.0,20.0,-159.33888889,2011-07-01,,0,1,,1622902,16229,YVR,Vancouver International,"Vancouver, Canada",906,Canada,CA,British Columbia,BC,,31215,"Vancouver, Canada",906,49.0,N,11.0,41.0,49.19472222,123.0,W,11.0,2.0,-123.18388889,2011-07-01,,0,1,
975,1300211215,13002,11215,136,1300201,13002,LKE,Lake Union Terminal,"Seattle, WA",93,United States,US,Washington,WA,53.0,30559,"Seattle, WA",93,47.0,N,37.0,44.0,47.62888889,122.0,W,20.0,19.0,-122.33861111,1950-01-01,,0,1,,1121501,11215,CXH,Coal Harbour Seaplane Base,"Vancouver, Canada",906,Canada,CA,British Columbia,BC,,31215,"Vancouver, Canada",906,49.0,N,18.0,0.0,49.3,123.0,W,8.0,0.0,-123.13333333,1980-12-01,,0,1,
976,1300216233,13002,16233,912,1300201,13002,LKE,Lake Union Terminal,"Seattle, WA",93,United States,US,Washington,WA,53.0,30559,"Seattle, WA",93,47.0,N,37.0,44.0,47.62888889,122.0,W,20.0,19.0,-122.33861111,1950-01-01,,0,1,,1623301,16233,YWH,Victoria Inner Harbour,"Victoria, Canada",906,Canada,CA,British Columbia,BC,,36233,"Victoria, Canada",906,48.0,N,25.0,22.0,48.42277778,123.0,W,23.0,15.0,-123.3875,1977-07-01,,0,1,
977,1300216263,13002,16263,1,1300201,13002,LKE,Lake Union Terminal,"Seattle, WA",93,United States,US,Washington,WA,53.0,30559,"Seattle, WA",93,47.0,N,37.0,44.0,47.62888889,122.0,W,20.0,19.0,-122.33861111,1950-01-01,,0,1,,1626302,16263,YYJ,Victoria International,"Victoria, Canada",906,Canada,CA,British Columbia,BC,,36233,"Victoria, Canada",906,48.0,N,38.0,50.0,48.64722222,123.0,W,25.0,33.0,-123.42583333,2011-07-01,,0,1,
978,1310513605,13105,13605,8,1310502,13105,LUK,Cincinnati Municipal Lunken Field,"Cincinnati, OH",44,United States,US,Ohio,OH,39.0,33105,"Cincinnati, OH",44,39.0,N,6.0,12.0,39.10333333,84.0,W,25.0,7.0,-84.41861111,2011-07-01,,0,1,,1360505,13605,NAS,Lynden Pindling International,"Nassau, The Bahamas",204,The Bahamas,BS,,,,33605,"Nassau, The Bahamas",204,25.0,N,2.0,20.0,25.03888889,77.0,W,27.0,58.0,-77.46611111,2017-12-01,,0,1,
979,1315816217,13158,16217,7,1315805,13158,MAF,Midland International Air and Space Port,"Midland/Odessa, TX",74,United States,US,Texas,TX,48.0,33158,"Midland/Odessa, TX",74,31.0,N,56.0,33.0,31.9425,102.0,W,12.0,7.0,-102.20194444,2017-12-01,,0,1,,1621702,16217,YUL,Pierre Elliott Trudeau International,"Montreal, Canada",941,Canada,CA,Quebec,QC,,36083,"Montreal, Canada",941,45.0,N,28.0,14.0,45.47055556,73.0,W,44.0,27.0,-73.74083333,2011-07-01,,0,1,
980,1319811015,13198,11015,4,1319801,13198,MCI,Kansas City International,"Kansas City, MO",64,United States,US,Missouri,MO,29.0,33198,"Kansas City, MO",64,39.0,N,17.0,51.0,39.2975,94.0,W,42.0,50.0,-94.71388889,1950-01-01,,0,1,,1101502,11015,CIW,Canouan Airport,"Canouan, Saint Vincent and the Grenadines",279,Saint Vincent and the Grenadines,VC,,,,31015,"Canouan, Saint Vincent and the Grenadines",279,12.0,N,42.0,3.0,12.70083333,61.0,W,20.0,42.0,-61.345,2011-07-01,,0,1,
981,1319811032,13198,11032,2834,1319801,13198,MCI,Kansas City International,"Kansas City, MO",64,United States,US,Missouri,MO,29.0,33198,"Kansas City, MO",64,39.0,N,17.0,51.0,39.2975,94.0,W,42.0,50.0,-94.71388889,1950-01-01,,0,1,,1103201,11032,CUN,Cancun International,"Cancun, Mexico",148,Mexico,MX,,,,31032,"Cancun, Mexico",148,21.0,N,2.0,32.0,21.04222222,86.0,W,52.0,25.0,-86.87361111,1976-01-01,,0,1,
982,1319816229,13198,16229,4,1319801,13198,MCI,Kansas City International,"Kansas City, MO",64,United States,US,Missouri,MO,29.0,33198,"Kansas City, MO",64,39.0,N,17.0,51.0,39.2975,94.0,W,42.0,50.0,-94.71388889,1950-01-01,,0,1,,1622902,16229,YVR,Vancouver International,"Vancouver, Canada",906,Canada,CA,British Columbia,BC,,31215,"Vancouver, Canada",906,49.0,N,11.0,41.0,49.19472222,123.0,W,11.0,2.0,-123.18388889,2011-07-01,,0,1,
983,1319816271,13198,16271,2285,1319801,13198,MCI,Kansas City International,"Kansas City, MO",64,United States,US,Missouri,MO,29.0,33198,"Kansas City, MO",64,39.0,N,17.0,51.0,39.2975,94.0,W,42.0,50.0,-94.71388889,1950-01-01,,0,1,,1627102,16271,YYZ,Lester B. Pearson International,"Toronto, Canada",936,Canada,CA,Ontario,ON,,36106,"Toronto, Canada",936,43.0,N,40.0,36.0,43.67666667,79.0,W,37.0,50.0,-79.63055556,2011-07-01,,0,1,
984,1320410292,13204,10292,6599,1320402,13204,MCO,Orlando International,"Orlando, FL",33,United States,US,Florida,FL,12.0,31454,"Orlando, FL",33,28.0,N,25.0,46.0,28.42944444,81.0,W,18.0,32.0,-81.30888889,2011-07-01,,0,1,,1029202,10292,AMS,Schiphol,"Amsterdam, Netherlands",461,Netherlands,NL,,,,30292,"Amsterdam, Netherlands",461,52.0,N,18.0,31.0,52.30861111,4.0,E,45.0,50.0,4.76388889,2011-07-01,,0,1,
985,1320410357,13204,10357,2442,1320402,13204,MCO,Orlando International,"Orlando, FL",33,United States,US,Florida,FL,12.0,31454,"Orlando, FL",33,28.0,N,25.0,46.0,28.42944444,81.0,W,18.0,32.0,-81.30888889,2011-07-01,,0,1,,1035702,10357,ARN,Arlanda,"Stockholm, Sweden",484,Sweden,SE,,,,30357,"Stockholm, Sweden",484,59.0,N,39.0,7.0,59.65194444,17.0,E,55.0,7.0,17.91861111,2011-07-01,,0,1,
986,1320410411,13204,10411,132,1320402,13204,MCO,Orlando International,"Orlando, FL",33,United States,US,Florida,FL,12.0,31454,"Orlando, FL",33,28.0,N,25.0,46.0,28.42944444,81.0,W,18.0,32.0,-81.30888889,2011-07-01,,0,1,,1041103,10411,AUA,Reina Beatrix International,"Aruba, Aruba",277,Aruba,AW,,,,30411,"Aruba, Aruba",277,12.0,N,30.0,5.0,12.50138889,70.0,W,0.0,56.0,-70.01555556,2011-07-01,,0,1,
987,1320410711,13204,10711,24543,1320402,13204,MCO,Orlando International,"Orlando, FL",33,United States,US,Florida,FL,12.0,31454,"Orlando, FL",33,28.0,N,25.0,46.0,28.42944444,81.0,W,18.0,32.0,-81.30888889,2011-07-01,,0,1,,1071102,10711,BOG,El Dorado International,"Bogota, Colombia",327,Colombia,CO,,,,30711,"Bogota, Colombia",327,4.0,N,42.0,6.0,4.70166667,74.0,W,8.0,49.0,-74.14694444,2011-07-01,,0,1,
988,1320410758,13204,10758,9160,1320402,13204,MCO,Orlando International,"Orlando, FL",33,United States,US,Florida,FL,12.0,31454,"Orlando, FL",33,28.0,N,25.0,46.0,28.42944444,81.0,W,18.0,32.0,-81.30888889,2011-07-01,,0,1,,1075806,10758,BSB,Presidente Juscelino Kubitschek International,"Brasilia, Brazil",316,Brazil,BR,,,,30758,"Brasilia, Brazil",316,15.0,S,52.0,16.0,-15.87111111,47.0,W,55.0,7.0,-47.91861111,2019-04-01,,0,1,
989,1320410920,13204,10920,2664,1320402,13204,MCO,Orlando International,"Orlando, FL",33,United States,US,Florida,FL,12.0,31454,"Orlando, FL",33,28.0,N,25.0,46.0,28.42944444,81.0,W,18.0,32.0,-81.30888889,2011-07-01,,0,1,,1092005,10920,CDG,Paris Charles de Gaulle,"Paris, France",427,France,FR,,,,30920,"Paris, France",427,49.0,N,0.0,46.0,49.01277778,2.0,E,33.0,0.0,2.55,2017-12-01,,0,1,
990,1320411032,13204,11032,13566,1320402,13204,MCO,Orlando International,"Orlando, FL",33,United States,US,Florida,FL,12.0,31454,"Orlando, FL",33,28.0,N,25.0,46.0,28.42944444,81.0,W,18.0,32.0,-81.30888889,2011-07-01,,0,1,,1103201,11032,CUN,Cancun International,"Cancun, Mexico",148,Mexico,MX,,,,31032,"Cancun, Mexico",148,21.0,N,2.0,32.0,21.04222222,86.0,W,52.0,25.0,-86.87361111,1976-01-01,,0,1,
991,1320411082,13204,11082,6440,1320402,13204,MCO,Orlando International,"Orlando, FL",33,United States,US,Florida,FL,12.0,31454,"Orlando, FL",33,28.0,N,25.0,46.0,28.42944444,81.0,W,18.0,32.0,-81.30888889,2011-07-01,,0,1,,1108201,11082,CNF,Tancredo Neves International,"Belo Horizonte, Brazil",316,Brazil,BR,,,,30610,"Belo Horizonte, Brazil",316,19.0,S,38.0,1.0,-19.63361111,43.0,W,58.0,8.0,-43.96888889,1984-06-01,,0,1,
992,1320411164,13204,11164,2099,1320402,13204,MCO,Orlando International,"Orlando, FL",33,United States,US,Florida,FL,12.0,31454,"Orlando, FL",33,28.0,N,25.0,46.0,28.42944444,81.0,W,18.0,32.0,-81.30888889,2011-07-01,,0,1,,1116406,11164,CTG,Rafael Nunez,"Cartagena, Colombia",327,Colombia,CO,,,,31164,"Cartagena, Colombia",327,10.0,N,26.0,31.0,10.44194444,75.0,W,30.0,46.0,-75.51277778,2017-12-01,,0,1,
993,1320411208,13204,11208,321,1320402,13204,MCO,Orlando International,"Orlando, FL",33,United States,US,Florida,FL,12.0,31454,"Orlando, FL",33,28.0,N,25.0,46.0,28.42944444,81.0,W,18.0,32.0,-81.30888889,2011-07-01,,0,1,,1120804,11208,CWL,Cardiff Airport,"Cardiff, United Kingdom",493,United Kingdom,GB,,,,31208,"Cardiff, United Kingdom",493,51.0,N,23.0,48.0,51.39666667,3.0,W,20.0,36.0,-3.34333333,2013-08-01,,0,1,
994,1320411435,13204,11435,7928,1320402,13204,MCO,Orlando International,"Orlando, FL",33,United States,US,Florida,FL,12.0,31454,"Orlando, FL",33,28.0,N,25.0,46.0,28.42944444,81.0,W,18.0,32.0,-81.30888889,2011-07-01,,0,1,,1143504,11435,DUB,Dublin Airport,"Dublin, Ireland",441,Ireland,IE,,,,31435,"Dublin, Ireland",441,53.0,N,25.0,30.0,53.425,6.0,W,15.0,47.0,-6.26305556,2018-11-01,,0,1,
995,1320411455,13204,11455,13485,1320402,13204,MCO,Orlando International,"Orlando, FL",33,United States,US,Florida,FL,12.0,31454,"Orlando, FL",33,28.0,N,25.0,46.0,28.42944444,81.0,W,18.0,32.0,-81.30888889,2011-07-01,,0,1,,1145501,11455,DXB,Dubai International,"Dubai, United Arab Emirates",678,United Arab Emirates,AE,,,,31455,"Dubai, United Arab Emirates",678,25.0,N,15.0,5.0,25.25138889,55.0,E,22.0,14.0,55.37055556,1971-12-01,,0,1,
996,1320411730,13204,11730,10371,1320402,13204,MCO,Orlando International,"Orlando, FL",33,United States,US,Florida,FL,12.0,31454,"Orlando, FL",33,28.0,N,25.0,46.0,28.42944444,81.0,W,18.0,32.0,-81.30888889,2011-07-01,,0,1,,1173002,11730,FOR,Pinto Martins International,"Fortaleza, Brazil",316,Brazil,BR,,,,31730,"Fortaleza, Brazil",316,3.0,S,46.0,35.0,-3.77638889,38.0,W,31.0,57.0,-38.5325,2011-07-01,,0,1,
997,1320411731,13204,11731,282,1320402,13204,MCO,Orlando International,"Orlando, FL",33,United States,US,Florida,FL,12.0,31454,"Orlando, FL",33,28.0,N,25.0,46.0,28.42944444,81.0,W,18.0,32.0,-81.30888889,2011-07-01,,0,1,,1173103,11731,FPO,Grand Bahama International,"Freeport, The Bahamas",204,The Bahamas,BS,,,,31731,"Freeport, The Bahamas",204,26.0,N,33.0,31.0,26.55861111,78.0,W,41.0,44.0,-78.69555556,2002-12-01,,0,1,
998,1320411760,13204,11760,17975,1320402,13204,MCO,Orlando International,"Orlando, FL",33,United States,US,Florida,FL,12.0,31454,"Orlando, FL",33,28.0,N,25.0,46.0,28.42944444,81.0,W,18.0,32.0,-81.30888889,2011-07-01,,0,1,,1176003,11760,FRA,Frankfurt Main,"Frankfurt, Germany",429,Germany,DE,,,,31760,"Frankfurt, Germany",429,50.0,N,2.0,0.0,50.03333333,8.0,E,34.0,14.0,8.57055556,2011-07-01,,0,1,
999,1320411874,13204,11874,4140,1320402,13204,MCO,Orlando International,"Orlando, FL",33,United States,US,Florida,FL,12.0,31454,"Orlando, FL",33,28.0,N,25.0,46.0,28.42944444,81.0,W,18.0,32.0,-81.30888889,2011-07-01,,0,1,,1187406,11874,GDL,Miguel Hidalgo Y Costilla International,"Guadalajara, Mexico",148,Mexico,MX,,,,31874,"Guadalajara, Mexico",148,20.0,N,31.0,19.0,20.52194444,103.0,W,18.0,40.0,-103.31111111,2017-12-01,,0,1,
1000,1320411915,13204,11915,7820,1320402,13204,MCO,Orlando International,"Orlando, FL",33,United States,US,Florida,FL,12.0,31454,"Orlando, FL",33,28.0,N,25.0,46.0,28.42944444,81.0,W,18.0,32.0,-81.30888889,2011-07-01,,0,1,,1191504,11915,GIG,Galeao Antonio Carlos Jobim International,"Rio de Janeiro, Brazil",316,Brazil,BR,,,,31915,"Rio de Janeiro, Brazil",316,22.0,S,48.0,32.0,-22.80888889,43.0,W,14.0,37.0,-43.24361111,2017-12-01,,0,1,
1001,1320411988,13204,11988,27264,1320402,13204,MCO,Orlando International,"Orlando, FL",33,United States,US,Florida,FL,12.0,31454,"Orlando, FL",33,28.0,N,25.0,46.0,28.42944444,81.0,W,18.0,32.0,-81.30888889,2011-07-01,,0,1,,1198805,11988,GRU,Guarulhos Gov Andre Franco Montoro,"Sao Paulo, Brazil",316,Brazil,BR,,,,30966,"Sao Paulo, Brazil",316,23.0,S,25.0,56.0,-23.43222222,46.0,W,28.0,10.0,-46.46944444,2017-12-01,,0,1,
1002,1320412010,13204,12010,6900,1320402,13204,MCO,Orlando International,"Orlando, FL",33,United States,US,Florida,FL,12.0,31454,"Orlando, FL",33,28.0,N,25.0,46.0,28.42944444,81.0,W,18.0,32.0,-81.30888889,2011-07-01,,0,1,,1201005,12010,GUA,La Aurora International,"Guatemala City, Guatemala",127,Guatemala,GT,,,,32010,"Guatemala City, Guatemala",127,14.0,N,35.0,0.0,14.58333333,90.0,W,31.0,39.0,-90.5275,2017-12-01,,0,1,
1003,1320412073,13204,12073,4612,1320402,13204,MCO,Orlando International,"Orlando, FL",33,United States,US,Florida,FL,12.0,31454,"Orlando, FL",33,28.0,N,25.0,46.0,28.42944444,81.0,W,18.0,32.0,-81.30888889,2011-07-01,,0,1,,1207302,12073,HAV,Jose Marti International,"Havana, Cuba",219,Cuba,CU,,,,32073,"Havana, Cuba",219,22.0,N,59.0,21.0,22.98916667,82.0,W,24.0,33.0,-82.40916667,2011-07-01,,0,1,
